Order ID,Order Date,Region,State,Segment,Category,Sub-Category,Ship Mode,Quantity,Discount,Sales,Profit
US-2043,29-04-2023,South,North Carolina,Consumer,Office Supplies,Paper,Same Day,7,0.2,309.51,133.26
US-2044,03-08-2024,West,Oregon,Home Office,Office Supplies,Binders,Second Class,1,0.1,49.65,21.76
US-2045,06-09-2023,Central,Illinois,Corporate,Office Supplies,Paper,First Class,3,0.2,175.52,49.4
US-2046,14-06-2024,East,New Jersey,Consumer,Furniture,Bookcases,Second Class,6,0.2,2368.84,80.82
US-2047,15-12-2024,West,Washington,Corporate,Furniture,Tables,Second Class,6,0.2,2078.76,22.21
US-2048,03-12-2023,East,New York,Home Office,Furniture,Furnishings,First Class,1,0.0,227.78,1.02
US-2049,10-11-2024,South,North Carolina,Consumer,Technology,Copiers,Standard Class,1,0.0,405.7,26.67
US-2050,17-06-2023,East,New York,Consumer,Furniture,Bookcases,First Class,5,0.5,1189.09,24.61
US-2051,17-09-2023,West,Oregon,Home Office,Technology,Accessories,Second Class,2,0.2,724.4,224.22
US-2052,28-02-2024,Central,Illinois,Corporate,Technology,Phones,Standard Class,7,0.0,4000.13,1269.24
US-2053,07-12-2023,East,New Jersey,Home Office,Technology,Phones,Second Class,1,0.0,290.03,27.69
US-2054,27-02-2023,West,Oregon,Consumer,Furniture,Chairs,Same Day,3,0.3,654.41,-0.83
US-2055,18-10-2023,West,Washington,Consumer,Furniture,Bookcases,Second Class,7,0.0,2177.57,6.93
US-2056,27-12-2023,West,Washington,Home Office,Furniture,Chairs,Standard Class,5,0.2,1633.58,19.53
US-2057,19-02-2023,West,Oregon,Home Office,Technology,Phones,Same Day,2,0.0,661.28,67.5
US-2058,25-07-2024,West,Washington,Consumer,Technology,Accessories,Standard Class,2,0.4,964.14,229.61
US-2059,22-07-2023,Central,Texas,Home Office,Office Supplies,Storage,Standard Class,8,0.0,242.66,39.77
US-2060,25-01-2023,Central,Michigan,Consumer,Office Supplies,Binders,Standard Class,1,0.1,58.87,9.03
US-2061,28-04-2023,Central,Texas,Consumer,Technology,Phones,First Class,4,0.3,2424.02,187.32
US-2062,28-09-2023,South,Georgia,Home Office,Office Supplies,Binders,Same Day,2,0.3,106.02,2.25
US-2063,26-06-2024,Central,Illinois,Corporate,Furniture,Bookcases,Same Day,6,0.3,1886.67,34.74
US-2064,17-12-2024,South,Florida,Consumer,Office Supplies,Paper,Standard Class,7,0.0,335.91,133.97
US-2065,30-01-2023,South,North Carolina,Corporate,Furniture,Chairs,Second Class,8,0.1,2881.5,59.14
US-2066,01-09-2024,East,Pennsylvania,Corporate,Office Supplies,Art,Second Class,6,0.0,216.91,83.26
US-2067,03-12-2023,West,California,Home Office,Furniture,Chairs,Standard Class,3,0.2,828.86,-4.42
US-2068,11-09-2023,South,North Carolina,Home Office,Office Supplies,Paper,First Class,1,0.3,37.78,5.29
US-2069,06-07-2023,East,New Jersey,Consumer,Furniture,Chairs,Same Day,1,0.1,256.67,0.7
US-2070,19-10-2023,Central,Texas,Corporate,Technology,Accessories,First Class,5,0.4,2687.09,375.71
US-2071,11-10-2024,West,Oregon,Consumer,Office Supplies,Storage,Standard Class,2,0.5,70.15,24.83
US-2072,29-03-2024,West,Washington,Home Office,Office Supplies,Storage,Same Day,1,0.1,32.48,6.82
US-2073,22-02-2024,East,Pennsylvania,Home Office,Office Supplies,Storage,Same Day,2,0.4,118.0,4.76
US-2074,28-12-2024,Central,Texas,Home Office,Technology,Copiers,Standard Class,7,0.3,4370.52,1342.21
US-2075,28-02-2024,Central,Texas,Corporate,Office Supplies,Art,Second Class,4,0.4,132.57,21.2
US-2076,22-11-2023,South,Georgia,Consumer,Office Supplies,Labels,First Class,2,0.5,59.9,3.57
US-2077,06-12-2023,East,New York,Home Office,Office Supplies,Labels,First Class,5,0.5,163.69,57.85
US-2078,26-11-2023,East,New Jersey,Consumer,Furniture,Tables,Same Day,7,0.5,2474.82,76.64
US-2079,25-06-2024,East,New York,Consumer,Furniture,Furnishings,Standard Class,1,0.0,302.33,-10.31
US-2080,21-02-2023,East,Pennsylvania,Home Office,Technology,Accessories,Same Day,2,0.2,666.35,208.28
US-2081,13-09-2023,South,North Carolina,Corporate,Furniture,Tables,Second Class,4,0.1,887.29,-0.5
US-2082,06-02-2023,West,California,Consumer,Furniture,Tables,Same Day,4,0.4,1097.56,4.51
US-2083,03-04-2023,West,Washington,Consumer,Office Supplies,Paper,First Class,8,0.5,225.4,82.01
US-2084,20-06-2024,South,North Carolina,Corporate,Furniture,Bookcases,First Class,1,0.4,253.02,-4.94
US-2085,04-04-2023,East,New Jersey,Consumer,Office Supplies,Art,Second Class,8,0.2,423.65,112.93
US-2086,10-12-2024,West,Washington,Consumer,Office Supplies,Storage,Second Class,6,0.0,247.41,49.75
US-2087,12-09-2023,South,Florida,Consumer,Technology,Accessories,Same Day,3,0.5,1084.11,385.23
US-2088,18-08-2023,East,Pennsylvania,Home Office,Office Supplies,Art,First Class,1,0.0,41.91,-0.89
US-2089,09-09-2023,Central,Texas,Home Office,Furniture,Furnishings,First Class,6,0.5,2168.39,38.86
US-2090,19-09-2024,West,Oregon,Home Office,Technology,Accessories,Second Class,8,0.1,4751.27,613.61
US-2091,09-12-2024,Central,Illinois,Corporate,Technology,Accessories,Same Day,8,0.4,3505.78,821.02
US-2092,20-09-2023,West,Washington,Corporate,Office Supplies,Storage,Same Day,4,0.0,227.66,86.95
US-2093,22-08-2024,Central,Texas,Consumer,Furniture,Bookcases,Same Day,7,0.3,2192.69,37.4
US-2094,30-10-2023,South,Georgia,Home Office,Office Supplies,Paper,Second Class,5,0.0,317.91,20.96
US-2095,31-01-2024,East,New York,Consumer,Office Supplies,Storage,Standard Class,8,0.0,394.16,51.56
US-2096,26-11-2023,West,Oregon,Corporate,Office Supplies,Binders,Same Day,5,0.2,158.43,31.72
US-2097,09-07-2023,East,New Jersey,Consumer,Technology,Machines,Standard Class,7,0.4,3449.12,1128.24
US-2098,01-10-2024,South,North Carolina,Home Office,Technology,Copiers,Second Class,5,0.3,1836.68,178.12
US-2099,12-04-2023,Central,Texas,Corporate,Furniture,Bookcases,Second Class,6,0.2,1317.51,36.52
US-2100,31-08-2024,Central,Texas,Corporate,Furniture,Bookcases,Same Day,6,0.0,1274.72,17.24
US-2101,08-03-2023,South,Florida,Consumer,Technology,Phones,Second Class,4,0.0,2468.52,611.32
US-2102,04-05-2024,West,California,Consumer,Office Supplies,Paper,Second Class,2,0.4,95.7,25.17
US-2103,26-01-2024,Central,Texas,Consumer,Technology,Machines,Same Day,5,0.0,2924.71,191.47
US-2104,03-04-2024,West,California,Home Office,Office Supplies,Labels,First Class,4,0.0,221.68,34.56
US-2105,18-06-2024,East,New Jersey,Corporate,Office Supplies,Paper,Second Class,4,0.0,127.51,51.06
US-2106,20-06-2023,South,Florida,Consumer,Technology,Phones,First Class,2,0.1,983.87,365.5
US-2107,02-06-2024,West,California,Home Office,Technology,Accessories,Second Class,2,0.3,645.16,68.85
US-2108,30-05-2023,South,North Carolina,Consumer,Office Supplies,Art,Same Day,5,0.0,213.95,48.4
US-2109,27-03-2024,Central,Michigan,Home Office,Office Supplies,Storage,Standard Class,1,0.4,42.79,3.35
US-2110,03-03-2024,West,Washington,Corporate,Office Supplies,Labels,First Class,1,0.2,43.49,6.7
US-2111,08-05-2024,West,Oregon,Consumer,Office Supplies,Storage,Same Day,1,0.1,47.32,3.78
US-2112,11-02-2023,South,Georgia,Home Office,Furniture,Tables,First Class,1,0.0,360.47,-10.03
US-2113,27-12-2024,West,California,Home Office,Technology,Machines,First Class,2,0.4,570.29,121.77
US-2114,13-05-2024,West,Oregon,Corporate,Technology,Machines,First Class,1,0.0,570.98,67.61
US-2115,22-08-2024,East,New Jersey,Consumer,Office Supplies,Binders,Standard Class,4,0.2,176.9,46.11
US-2116,10-08-2024,South,Florida,Consumer,Office Supplies,Art,Same Day,5,0.1,232.98,83.69
US-2117,07-08-2024,East,New York,Corporate,Technology,Copiers,Same Day,4,0.3,2052.17,540.43
US-2118,15-10-2024,Central,Michigan,Corporate,Office Supplies,Storage,Second Class,5,0.0,309.59,115.14
US-2119,22-01-2023,Central,Illinois,Corporate,Furniture,Chairs,Standard Class,2,0.2,541.39,-7.7
US-2120,18-02-2024,East,Pennsylvania,Home Office,Technology,Copiers,Second Class,6,0.4,2371.47,223.08
US-2121,17-09-2023,East,New York,Home Office,Office Supplies,Paper,First Class,4,0.4,159.59,20.89
US-2122,01-08-2023,Central,Michigan,Home Office,Office Supplies,Paper,First Class,8,0.3,235.11,102.04
US-2123,30-12-2024,South,North Carolina,Consumer,Office Supplies,Binders,Same Day,7,0.0,253.1,31.89
US-2124,07-03-2023,South,North Carolina,Home Office,Office Supplies,Labels,First Class,5,0.0,232.45,20.02
US-2125,05-06-2024,West,California,Home Office,Technology,Accessories,Same Day,5,0.5,3026.46,364.02
US-2126,09-07-2024,West,California,Corporate,Technology,Copiers,Standard Class,4,0.1,1315.92,400.13
US-2127,27-04-2023,Central,Texas,Home Office,Office Supplies,Labels,First Class,2,0.0,72.97,21.09
US-2128,23-08-2023,South,North Carolina,Corporate,Technology,Phones,Same Day,6,0.4,2051.29,566.66
US-2129,11-11-2024,South,Georgia,Consumer,Furniture,Furnishings,Standard Class,4,0.2,1548.09,34.9
US-2130,30-04-2023,South,Georgia,Corporate,Furniture,Chairs,Same Day,3,0.1,1004.61,26.92
US-2131,19-10-2023,West,Washington,Consumer,Technology,Accessories,First Class,7,0.1,3890.86,689.93
US-2132,16-08-2023,Central,Michigan,Consumer,Technology,Machines,Same Day,4,0.3,1750.45,663.48
US-2133,25-04-2023,East,New York,Corporate,Office Supplies,Storage,Standard Class,8,0.5,261.61,51.31
US-2134,10-02-2023,Central,Texas,Home Office,Furniture,Bookcases,Second Class,1,0.0,283.73,-1.03
US-2135,14-01-2024,East,Pennsylvania,Home Office,Furniture,Furnishings,Same Day,8,0.4,2710.22,44.78
US-2136,23-03-2023,West,Washington,Home Office,Technology,Machines,Second Class,5,0.0,1966.53,134.38
US-2137,28-11-2024,West,California,Consumer,Furniture,Chairs,First Class,6,0.0,1144.42,29.86
US-2138,27-04-2024,South,Florida,Home Office,Furniture,Tables,First Class,8,0.4,1986.98,60.02
US-2139,11-05-2023,East,New Jersey,Home Office,Technology,Phones,Same Day,5,0.5,2257.1,808.55
US-2140,10-07-2023,East,New Jersey,Consumer,Technology,Accessories,First Class,2,0.0,1074.38,63.56
US-2141,27-07-2024,West,California,Home Office,Technology,Phones,Same Day,4,0.2,2220.06,800.65
US-2142,16-07-2024,Central,Texas,Corporate,Furniture,Furnishings,Same Day,1,0.3,282.51,5.04
US-2143,29-04-2023,East,New Jersey,Corporate,Furniture,Furnishings,First Class,5,0.0,1175.9,24.51
US-2144,11-03-2024,East,Pennsylvania,Corporate,Furniture,Furnishings,Second Class,5,0.1,949.3,13.98
US-2145,09-04-2024,South,Florida,Home Office,Office Supplies,Labels,Same Day,2,0.4,106.89,17.38
US-2146,23-01-2024,East,Pennsylvania,Home Office,Office Supplies,Paper,Same Day,5,0.1,192.32,53.54
US-2147,28-11-2024,Central,Michigan,Home Office,Furniture,Bookcases,Same Day,1,0.1,323.64,6.37
US-2148,29-05-2024,Central,Texas,Home Office,Technology,Machines,Second Class,5,0.0,2281.28,481.58
US-2149,13-05-2024,Central,Texas,Consumer,Furniture,Furnishings,Second Class,3,0.2,722.79,8.86
US-2150,20-07-2023,South,Florida,Home Office,Technology,Machines,First Class,2,0.3,927.08,60.81
US-2151,09-01-2023,Central,Illinois,Corporate,Technology,Machines,Same Day,4,0.3,1901.6,662.36
US-2152,30-11-2024,Central,Illinois,Corporate,Furniture,Tables,Second Class,2,0.0,361.04,-9.79
US-2153,04-05-2024,Central,Michigan,Home Office,Furniture,Tables,Second Class,1,0.0,213.13,2.21
US-2154,14-07-2024,West,Oregon,Consumer,Furniture,Tables,First Class,6,0.5,1999.41,41.92
US-2155,04-04-2024,Central,Illinois,Consumer,Furniture,Chairs,Second Class,7,0.3,1989.27,27.74
US-2156,24-07-2023,Central,Michigan,Consumer,Office Supplies,Storage,Standard Class,7,0.1,263.2,18.35
US-2157,23-02-2023,West,California,Consumer,Furniture,Bookcases,Same Day,4,0.1,1590.99,6.46
US-2158,23-07-2024,West,Washington,Home Office,Technology,Accessories,Standard Class,6,0.0,1946.87,368.88
US-2159,07-06-2024,West,Washington,Home Office,Furniture,Bookcases,First Class,6,0.5,1772.4,0.4
US-2160,26-05-2024,South,Florida,Corporate,Office Supplies,Storage,Second Class,2,0.2,108.85,39.29
US-2161,12-03-2024,South,Georgia,Consumer,Technology,Phones,First Class,6,0.0,2634.76,990.64
US-2162,04-01-2023,Central,Texas,Consumer,Furniture,Tables,Second Class,3,0.5,1191.15,5.79
US-2163,28-09-2023,West,California,Corporate,Furniture,Bookcases,Standard Class,8,0.5,2668.51,75.04
US-2164,03-11-2024,South,Florida,Consumer,Technology,Accessories,Standard Class,4,0.1,2460.57,748.68
US-2165,23-12-2023,South,North Carolina,Consumer,Office Supplies,Binders,Same Day,2,0.4,95.58,16.0
US-2166,22-01-2024,West,Oregon,Home Office,Technology,Machines,Standard Class,4,0.4,1296.69,385.29
US-2167,05-06-2023,West,Oregon,Home Office,Furniture,Furnishings,Same Day,1,0.0,271.76,-3.93
US-2168,13-09-2023,East,New York,Corporate,Furniture,Chairs,Same Day,2,0.5,682.28,13.14
US-2169,14-01-2023,West,Washington,Corporate,Furniture,Tables,Second Class,8,0.1,1494.52,30.51
US-2170,17-02-2024,Central,Illinois,Corporate,Office Supplies,Labels,Standard Class,8,0.3,429.6,90.52
US-2171,05-08-2023,East,New Jersey,Consumer,Office Supplies,Paper,Standard Class,2,0.3,94.92,6.15
US-2172,10-05-2024,South,Georgia,Consumer,Technology,Accessories,Second Class,4,0.0,1375.61,433.96
US-2173,06-06-2023,Central,Illinois,Corporate,Technology,Accessories,Second Class,6,0.1,3435.0,1106.84
US-2174,16-01-2024,East,Pennsylvania,Home Office,Technology,Copiers,Second Class,8,0.1,2674.81,596.85
US-2175,06-06-2024,Central,Michigan,Corporate,Office Supplies,Paper,Standard Class,5,0.0,296.07,92.63
US-2176,11-11-2024,West,Washington,Corporate,Furniture,Furnishings,Same Day,5,0.3,1612.36,1.29
US-2177,29-12-2024,South,North Carolina,Consumer,Technology,Accessories,Second Class,2,0.0,614.06,38.39
US-2178,30-09-2023,Central,Illinois,Corporate,Technology,Machines,Same Day,4,0.1,1235.71,309.49
US-2179,03-07-2024,West,Oregon,Corporate,Furniture,Chairs,Second Class,5,0.0,1796.02,40.03
US-2180,23-11-2024,South,Georgia,Consumer,Office Supplies,Labels,First Class,8,0.2,339.48,79.5
US-2181,17-03-2024,East,New Jersey,Corporate,Technology,Machines,First Class,1,0.2,550.15,125.15
US-2182,19-08-2024,Central,Illinois,Corporate,Furniture,Furnishings,Same Day,5,0.5,1542.28,31.37
US-2183,19-04-2023,East,New Jersey,Corporate,Technology,Phones,Second Class,5,0.0,3178.88,1024.91
US-2184,07-01-2024,East,New York,Consumer,Furniture,Chairs,Standard Class,3,0.5,825.09,17.64
US-2185,20-04-2024,East,New Jersey,Home Office,Furniture,Chairs,First Class,6,0.0,1799.68,40.59
US-2186,15-06-2023,West,Washington,Corporate,Technology,Copiers,First Class,5,0.1,1460.06,456.34
US-2187,24-05-2023,West,Oregon,Consumer,Furniture,Chairs,Standard Class,2,0.0,677.61,-3.42
US-2188,22-03-2023,East,New York,Corporate,Technology,Phones,Second Class,1,0.0,577.59,33.75
US-2189,28-12-2024,East,New Jersey,Corporate,Technology,Phones,Second Class,1,0.2,326.56,27.94
US-2190,15-11-2024,East,New Jersey,Home Office,Office Supplies,Paper,Standard Class,7,0.0,343.24,72.03
US-2191,23-01-2023,Central,Michigan,Home Office,Office Supplies,Labels,Second Class,7,0.5,342.44,97.27
US-2192,30-11-2024,West,California,Home Office,Office Supplies,Art,Standard Class,1,0.2,33.03,-3.58
US-2193,26-02-2024,West,Oregon,Consumer,Furniture,Chairs,Second Class,4,0.1,1500.75,31.61
US-2194,15-08-2024,South,Florida,Consumer,Furniture,Chairs,Same Day,8,0.0,3131.06,93.37
US-2195,16-01-2024,South,North Carolina,Home Office,Technology,Copiers,Same Day,1,0.5,357.59,129.77
US-2196,22-09-2024,South,Florida,Consumer,Furniture,Furnishings,First Class,5,0.3,1941.18,59.01
US-2197,14-02-2023,South,North Carolina,Consumer,Technology,Phones,Same Day,8,0.0,4151.16,1068.34
US-2198,10-12-2023,West,Oregon,Home Office,Office Supplies,Paper,Same Day,7,0.3,211.72,21.27
US-2199,21-04-2024,South,Georgia,Corporate,Office Supplies,Labels,Second Class,8,0.1,343.86,134.77
US-2200,21-06-2024,Central,Michigan,Corporate,Technology,Machines,First Class,7,0.4,3185.41,1119.96
